Grid_ID,Lon,Lat,Event_Type,Delta_Total_mean_ScenarioSpecific,Delta_HA_mean_ScenarioSpecific,Delta_CC_mean_ScenarioSpecific,Delta_Total_mean_CommonReference,Delta_HA_mean_CommonReference,Delta_CC_mean_CommonReference
620,125.75,52.25,Drought,-0.2844714071296107,0.0162350085901811,-0.3007064157197919,-0.3354363231014352,-0.000155346394031,-0.3352809767074041
621,126.25,52.25,Drought,-0.2060902586354394,0.0261220398945287,-0.2322122985299682,-0.0947686729471127,0.036023660332084,-0.1307923332791968
738,120.75,51.75,Drought,-0.2516335745971776,-0.0113280586438537,-0.2403055159533239,-0.2164502828726339,-0.0141404512426642,-0.2023098316299697
739,121.25,51.75,Drought,-0.2117756792445059,-0.0055285863540514,-0.2062470928904545,-0.2818223741726995,0.0258964916397368,-0.3077188658124364
740,121.75,51.75,Drought,-0.3967528445130694,0.0070856357760957,-0.4038384802891652,-0.2521085061213064,0.0214730782192228,-0.2735815843405293
741,122.25,51.75,Drought,-0.3038070381352336,0.0528330978500113,-0.3566401359852449,-0.3197855691808005,-0.0202838431301036,-0.2995017260506968
742,122.75,51.75,Drought,-0.2317927669315118,0.0312327221582872,-0.2630254890897991,-0.1473589052182342,0.04188928397551,-0.1892481891937442
743,123.25,51.75,Drought,-0.2999497945794032,-0.0431539939091674,-0.2567958006702357,-0.2182534300836851,-0.0071154216453998,-0.2111380084382853
744,123.75,51.75,Drought,-0.3876256406067207,0.025624844451069,-0.4132504850577898,-0.3122634123869074,-0.0017266928378589,-0.3105367195490484
745,124.25,51.75,Drought,-0.2822114759774192,-0.0127085805243775,-0.2695028954530417,-0.1303433851732446,-0.0025585734518698,-0.1277848117213747
746,124.75,51.75,Drought,-0.293729919240344,0.0042249893261303,-0.2979549085664743,-0.1978351879413356,0.0138855467264997,-0.2117207346678354
747,125.25,51.75,Drought,-0.2769983136121054,-0.0172321892302199,-0.2597661243818854,-0.3419107153083806,-0.0200811193080379,-0.3218295960003426
